70.043335,674.00000
70.296021,664.000000
70.499268,656.000000
70.702515,648.000000
70.949707,640.000000
71.152954,632.000000
71.405640,626.000000
71.608887,622.000000
71.812134,616.000000
72.059326,610.000000
72.262573,606.000000
72.465820,600.000000
72.718506,596.000000
72.921753,592.000000
73.125000,588.000000
73.372192,582.000000
73.575439,578.000000
73.778687,576.000000
73.981934,572.000000
74.229126,568.000000
74.432373,562.000000
74.624634,560.000000
74.888306,556.000000
75.091553,552.000000
75.278320,550.000000
75.541992,546.000000
75.745239,544.000000
75.937500,542.000000
76.135254,540.000000
76.338501,538.000000
76.541748,536.000000
76.794434,534.000000
76.997681,532.000000
77.200928,532.000000
77.404175,530.000000
77.590942,530.000000
77.794189,528.000000
77.997437,528.000000
78.200684,526.000000
78.387451,526.000000
78.590698,526.000000
78.793945,524.000000
78.997192,524.000000
79.249878,522.000000
79.453125,522.000000
79.650879,520.000000
79.854126,520.000000
80.046387,520.000000
80.249634,518.000000
80.452881,518.000000
80.656128,516.000000
80.859375,516.000000
81.046143,516.000000
81.249390,516.000000
81.452637,514.000000
81.655884,514.000000
81.859131,514.000000
82.106323,512.000000
82.309570,512.000000
82.512817,512.000000
82.699585,512.000000
82.902832,512.000000
83.106079,512.000000
83.309326,512.000000
83.496094,510.000000
83.699341,511.000000
83.902588,511.000000
84.105835,511.000000
84.309082,510.000000
84.495850,510.000000
84.699097,510.000000
84.902344,510.000000
85.105591,510.000000
85.308838,509.000000
85.495605,509.000000
85.698853,509.000000
85.902100,510.000000
86.105347,511.000000
86.308594,511.000000
86.495361,511.000000
86.698608,511.000000
86.901855,510.000000
87.105103,510.000000
87.308350,511.000000
87.495117,511.000000
87.698364,511.000000
87.901611,510.000000
88.104858,511.000000
88.291626,512.000000
88.494873,512.000000
88.698120,512.000000
88.901367,512.000000
89.104614,512.000000
89.296875,512.000000
89.494629,512.000000
89.637451,514.000000
89.840698,514.000000
90.043945,514.000000
90.230713,514.000000
90.433960,514.000000
90.637207,516.000000
90.840454,516.000000
91.027222,516.000000
91.230469,518.000000
91.433716,518.000000
91.620483,518.000000
91.823730,520.000000
92.026978,522.000000
92.230225,520.000000
92.416992,520.000000
92.620239,522.000000
92.763062,524.000000
92.966309,524.000000
93.153076,524.000000
93.356323,526.000000
93.559570,526.000000
93.762817,528.000000
93.949585,528.000000
94.152832,530.000000
94.356079,532.000000
94.542847,534.000000
94.702148,536.000000
94.888916,538.000000
95.092163,540.000000
95.295410,542.000000
95.482178,544.000000
95.625000,548.000000
96.009521,0.000000
96.218262,0.000000
96.229248,552.000000
96.641235,0.000000
96.855469,0.000000
97.064209,0.000000
97.278442,0.000000
97.487183,0.000000
97.701416,0.000000
97.910156,0.000000
98.118896,0.000000
98.333130,0.000000
98.541870,0.000000
98.756104,0.000000
98.964844,0.000000
99.179077,0.000000
99.387817,0.000000
99.602051,0.000000
99.810791,0.000000
100.025024,0.000000
100.233765,0.000000
100.442505,0.000000
100.656738,0.000000
100.865479,0.000000
101.079712,0.000000
101.288452,0.000000
101.502686,0.000000
101.711426,0.000000
101.925659,0.000000
102.134399,0.000000
102.348633,0.000000
102.557373,0.000000
102.771606,0.000000
102.980347,0.000000
103.189087,0.000000
103.403320,0.000000
103.612061,0.000000
103.826294,0.000000
104.035034,0.000000
104.249268,0.000000
104.458008,0.000000
104.672241,0.000000
104.880981,0.000000
105.095215,0.000000
105.303955,0.000000
105.518188,0.000000
105.726929,0.000000
105.935669,0.000000
106.149902,0.000000
106.358643,0.000000
106.572876,0.000000
106.781616,0.000000
106.995850,0.000000
107.204590,0.000000
107.418823,0.000000
107.627563,0.000000
107.841797,0.000000
108.050537,0.000000
108.264771,0.000000
108.473511,0.000000
108.682251,0.000000
108.896484,0.000000
109.105225,0.000000
109.319458,0.000000
109.528198,0.000000
109.742432,0.000000
109.951172,0.000000
110.165405,0.000000
110.374146,0.000000
110.588379,0.000000
110.797119,0.000000
111.005859,0.000000
111.220093,0.000000
111.428833,0.000000
111.643066,0.000000
111.851807,0.000000
112.066040,0.000000
112.274780,0.000000
112.489014,0.000000
112.697754,0.000000
112.911987,0.000000
113.120728,0.000000
113.334961,0.000000
113.543701,0.000000
113.752441,0.000000
113.966675,0.000000
114.175415,0.000000
114.389648,0.000000
114.598389,0.000000
114.812622,0.000000
115.021362,0.000000
115.235596,0.000000
115.444336,0.000000
115.658569,0.000000
115.867310,0.000000
116.081543,0.000000
116.290283,0.000000
116.499023,0.000000
116.713257,0.000000
116.921997,0.000000
117.136230,0.000000
117.344971,0.000000
117.559204,0.000000
117.767944,0.000000
117.982178,0.000000
118.190918,0.000000
118.405151,0.000000
118.613892,0.000000
118.828125,0.000000
119.036865,0.000000
119.245605,0.000000
119.459839,0.000000
119.668579,0.000000
119.882812,0.000000
120.091553,0.000000
120.305786,0.000000
120.514526,0.000000
120.728760,0.000000
120.937500,0.000000
121.151733,0.000000
121.360474,0.000000
121.569214,0.000000
121.783447,0.000000
121.992188,0.000000
122.206421,0.000000
122.415161,0.000000
122.629395,0.000000
122.838135,0.000000
123.052368,0.000000
123.261108,0.000000
123.475342,0.000000
123.684082,0.000000
123.898315,0.000000
124.107056,0.000000
124.315796,0.000000
124.530029,0.000000
124.738770,0.000000
124.953003,0.000000
125.161743,0.000000
125.375977,0.000000
125.584717,0.000000
125.798950,0.000000
126.007690,0.000000
126.221924,0.000000
126.430664,0.000000
126.644897,0.000000
126.853638,0.000000
127.062378,0.000000
127.276611,0.000000
127.485352,0.000000
127.699585,0.000000
127.908325,0.000000
128.122559,0.000000
128.331299,0.000000
128.545532,0.000000
128.754272,0.000000
128.968506,0.000000
129.177246,0.000000
129.391479,0.000000
129.600220,0.000000
129.808960,0.000000
130.023193,0.000000
130.231934,0.000000
130.446167,0.000000
130.654907,0.000000
130.869141,0.000000
131.077881,0.000000
131.292114,0.000000
131.500854,0.000000
131.715088,0.000000
131.923828,0.000000
132.132568,0.000000
132.346802,0.000000
132.555542,0.000000
132.769775,0.000000
132.978516,0.000000
133.192749,0.000000
133.401489,0.000000
133.615723,0.000000
133.824463,0.000000
134.038696,0.000000
134.247437,0.000000
134.461670,0.000000
134.670410,0.000000
134.879150,0.000000
135.093384,0.000000
135.302124,0.000000
135.516357,0.000000
135.725098,0.000000
135.939331,0.000000
